mean_damage_value,time,facility,location
5.87096774193548,2020/4/8 9:00,medical,1
4.66666666666667,2020/4/8 9:00,medical,2
7.00459770114943,2020/4/8 9:00,medical,3
0.861111111111111,2020/4/8 9:00,medical,5
2.02439024390244,2020/4/8 9:00,medical,6
8.0,2020/4/8 9:00,medical,8
5.01834862385321,2020/4/8 9:00,medical,9
4.07547169811321,2020/4/8 9:00,medical,11
9.0,2020/4/8 9:00,medical,14
7.0,2020/4/8 9:00,medical,15
3.58620689655172,2020/4/8 9:00,medical,16
4.0,2020/4/8 9:00,medical,18
6.64516129032258,2020/4/8 9:00,power,1
4.07547169811321,2020/4/8 9:00,power,2
8.00459770114943,2020/4/8 9:00,power,3
3.325,2020/4/8 9:00,power,4
6.16666666666667,2020/4/8 9:00,power,5
2.02439024390244,2020/4/8 9:00,power,6
8.6,2020/4/8 9:00,power,7
7.05072463768116,2020/4/8 9:00,power,8
7.01834862385321,2020/4/8 9:00,power,9
8.84905660377359,2020/4/8 9:00,power,11
5.86046511627907,2020/4/8 9:00,power,12
3.45454545454545,2020/4/8 9:00,power,13
6.98469387755102,2020/4/8 9:00,power,14
3.02222222222222,2020/4/8 9:00,power,15
3.68965517241379,2020/4/8 9:00,power,16
7.03333333333333,2020/4/8 9:00,power,17
7.05833333333333,2020/4/8 9:00,power,18
2.03846153846154,2020/4/8 9:00,power,19
5.35483870967742,2020/4/8 9:00,roads_and_bridges,1
4.97169811320755,2020/4/8 9:00,roads_and_bridges,2
6.04597701149425,2020/4/8 9:00,roads_and_bridges,3
3.525,2020/4/8 9:00,roads_and_bridges,4
4.11111111111111,2020/4/8 9:00,roads_and_bridges,5
1.8780487804878,2020/4/8 9:00,roads_and_bridges,6
6.0,2020/4/8 9:00,roads_and_bridges,7
7.01449275362319,2020/4/8 9:00,roads_and_bridges,8
6.98165137614679,2020/4/8 9:00,roads_and_bridges,9
5.08490566037736,2020/4/8 9:00,roads_and_bridges,11
4.0,2020/4/8 9:00,roads_and_bridges,12
3.90909090909091,2020/4/8 9:00,roads_and_bridges,13
6.96428571428571,2020/4/8 9:00,roads_and_bridges,14
2.91111111111111,2020/4/8 9:00,roads_and_bridges,15
3.51724137931034,2020/4/8 9:00,roads_and_bridges,16
5.73333333333333,2020/4/8 9:00,roads_and_bridges,17
4.11666666666667,2020/4/8 9:00,roads_and_bridges,18
2.5,2020/4/8 9:00,roads_and_bridges,19
6.06451612903226,2020/4/8 9:00,sewer_and_water,1
3.04716981132075,2020/4/8 9:00,sewer_and_water,2
5.96551724137931,2020/4/8 9:00,sewer_and_water,3
4.8,2020/4/8 9:00,sewer_and_water,4
3.83333333333333,2020/4/8 9:00,sewer_and_water,5
2.07317073170732,2020/4/8 9:00,sewer_and_water,6
7.00724637681159,2020/4/8 9:00,sewer_and_water,8
6.89908256880734,2020/4/8 9:00,sewer_and_water,9
6.0188679245283,2020/4/8 9:00,sewer_and_water,11
3.0,2020/4/8 9:00,sewer_and_water,12
3.72727272727273,2020/4/8 9:00,sewer_and_water,13
6.02040816326531,2020/4/8 9:00,sewer_and_water,14
2.91111111111111,2020/4/8 9:00,sewer_and_water,15
3.6551724137931,2020/4/8 9:00,sewer_and_water,16
1.0,2020/4/8 9:00,sewer_and_water,17
2.90833333333333,2020/4/8 9:00,sewer_and_water,18
1.53846153846154,2020/4/8 9:00,sewer_and_water,19
5.55813953488372,2020/4/8 9:05,buildings,1
0.955056179775281,2020/4/8 9:05,buildings,2
5.02050113895216,2020/4/8 9:05,buildings,3
2.86046511627907,2020/4/8 9:05,buildings,4
3.0,2020/4/8 9:05,buildings,5
2.23684210526316,2020/4/8 9:05,buildings,6
4.99411764705882,2020/4/8 9:05,buildings,8
5.95575221238938,2020/4/8 9:05,buildings,9
5.03191489361702,2020/4/8 9:05,buildings,11
2.77777777777778,2020/4/8 9:05,buildings,12
3.63157894736842,2020/4/8 9:05,buildings,13
5.03076923076923,2020/4/8 9:05,buildings,14
1.91358024691358,2020/4/8 9:05,buildings,15
2.41379310344828,2020/4/8 9:05,buildings,16
2.88095238095238,2020/4/8 9:05,buildings,17
4.98412698412698,2020/4/8 9:05,buildings,18
2.72727272727273,2020/4/8 9:05,buildings,19
5.32558139534884,2020/4/8 9:05,medical,1
10.0,2020/4/8 9:05,medical,2
7.01138952164009,2020/4/8 9:05,medical,3
9.0,2020/4/8 9:05,medical,4
0.892857142857143,2020/4/8 9:05,medical,5
2.07894736842105,2020/4/8 9:05,medical,6
5.75,2020/4/8 9:05,medical,8
5.0353982300885,2020/4/8 9:05,medical,9
4.08510638297872,2020/4/8 9:05,medical,11
4.25,2020/4/8 9:05,medical,14
3.10344827586207,2020/4/8 9:05,medical,16
9.0,2020/4/8 9:05,medical,17
5.69767441860465,2020/4/8 9:05,power,1
4.08988764044944,2020/4/8 9:05,power,2
8.01594533029613,2020/4/8 9:05,power,3
3.7906976744186,2020/4/8 9:05,power,4
6.14285714285714,2020/4/8 9:05,power,5
2.23684210526316,2020/4/8 9:05,power,6
8.75,2020/4/8 9:05,power,7
7.04117647058824,2020/4/8 9:05,power,8
7.0353982300885,2020/4/8 9:05,power,9
9.02127659574468,2020/4/8 9:05,power,11
5.95555555555556,2020/4/8 9:05,power,12
3.36842105263158,2020/4/8 9:05,power,13
6.88205128205128,2020/4/8 9:05,power,14
2.92592592592593,2020/4/8 9:05,power,15
3.51724137931034,2020/4/8 9:05,power,16
7.0,2020/4/8 9:05,power,17
7.01587301587302,2020/4/8 9:05,power,18
2.0,2020/4/8 9:05,power,19
5.02325581395349,2020/4/8 9:05,roads_and_bridges,1
5.04494382022472,2020/4/8 9:05,roads_and_bridges,2
5.97949886104784,2020/4/8 9:05,roads_and_bridges,3
3.76744186046512,2020/4/8 9:05,roads_and_bridges,4
3.82142857142857,2020/4/8 9:05,roads_and_bridges,5
1.97368421052632,2020/4/8 9:05,roads_and_bridges,6
6.25,2020/4/8 9:05,roads_and_bridges,7
6.98235294117647,2020/4/8 9:05,roads_and_bridges,8
7.00884955752212,2020/4/8 9:05,roads_and_bridges,9
4.97872340425532,2020/4/8 9:05,roads_and_bridges,11
4.04444444444444,2020/4/8 9:05,roads_and_bridges,12
3.52631578947368,2020/4/8 9:05,roads_and_bridges,13
6.93333333333333,2020/4/8 9:05,roads_and_bridges,14
3.07407407407407,2020/4/8 9:05,roads_and_bridges,15
3.31034482758621,2020/4/8 9:05,roads_and_bridges,16
6.0,2020/4/8 9:05,roads_and_bridges,17
4.06349206349206,2020/4/8 9:05,roads_and_bridges,18
2.18181818181818,2020/4/8 9:05,roads_and_bridges,19
5.25581395348837,2020/4/8 9:05,sewer_and_water,1
2.9438202247191,2020/4/8 9:05,sewer_and_water,2
6.05922551252847,2020/4/8 9:05,sewer_and_water,3
4.88372093023256,2020/4/8 9:05,sewer_and_water,4
4.21428571428571,2020/4/8 9:05,sewer_and_water,5
1.73684210526316,2020/4/8 9:05,sewer_and_water,6
6.90588235294118,2020/4/8 9:05,sewer_and_water,8
6.88495575221239,2020/4/8 9:05,sewer_and_water,9
6.21276595744681,2020/4/8 9:05,sewer_and_water,11
3.0,2020/4/8 9:05,sewer_and_water,12
3.47368421052632,2020/4/8 9:05,sewer_and_water,13
5.95384615384615,2020/4/8 9:05,sewer_and_water,14
2.95061728395062,2020/4/8 9:05,sewer_and_water,15
3.17241379310345,2020/4/8 9:05,sewer_and_water,16
1.11904761904762,2020/4/8 9:05,sewer_and_water,17
2.97619047619048,2020/4/8 9:05,sewer_and_water,18
0.545454545454545,2020/4/8 9:05,sewer_and_water,19
6.31578947368421,2020/4/8 9:10,buildings,1
1.03333333333333,2020/4/8 9:10,buildings,2
4.99014778325123,2020/4/8 9:10,buildings,3
3.05555555555556,2020/4/8 9:10,buildings,4
3.17142857142857,2020/4/8 9:10,buildings,5
1.80555555555556,2020/4/8 9:10,buildings,6
7.0,2020/4/8 9:10,buildings,7
5.07236842105263,2020/4/8 9:10,buildings,8
5.9344262295082,2020/4/8 9:10,buildings,9
4.98913043478261,2020/4/8 9:10,buildings,11
2.97435897435897,2020/4/8 9:10,buildings,12
4.0625,2020/4/8 9:10,buildings,13
5.07936507936508,2020/4/8 9:10,buildings,14
2.04081632653061,2020/4/8 9:10,buildings,15
2.93939393939394,2020/4/8 9:10,buildings,16
3.05882352941176,2020/4/8 9:10,buildings,17
5.04615384615385,2020/4/8 9:10,buildings,18
2.76190476190476,2020/4/8 9:10,buildings,19
5.68421052631579,2020/4/8 9:10,medical,1
6.5,2020/4/8 9:10,medical,2
7.03694581280788,2020/4/8 9:10,medical,3
1.0,2020/4/8 9:10,medical,4
0.885714285714286,2020/4/8 9:10,medical,5
1.91666666666667,2020/4/8 9:10,medical,6
9.0,2020/4/8 9:10,medical,8
5.16393442622951,2020/4/8 9:10,medical,9
3.97826086956522,2020/4/8 9:10,medical,11
0.0,2020/4/8 9:10,medical,12
3.5,2020/4/8 9:10,medical,14
4.03030303030303,2020/4/8 9:10,medical,16
7.0,2020/4/8 9:10,medical,18
6.54385964912281,2020/4/8 9:10,power,1
3.98888888888889,2020/4/8 9:10,power,2
7.93103448275862,2020/4/8 9:10,power,3
3.66666666666667,2020/4/8 9:10,power,4
6.08571428571429,2020/4/8 9:10,power,5
2.13888888888889,2020/4/8 9:10,power,6
8.0,2020/4/8 9:10,power,7
7.0,2020/4/8 9:10,power,8
6.84426229508197,2020/4/8 9:10,power,9
8.90217391304348,2020/4/8 9:10,power,11
6.02564102564103,2020/4/8 9:10,power,12
3.6875,2020/4/8 9:10,power,13
6.91534391534392,2020/4/8 9:10,power,14
2.98979591836735,2020/4/8 9:10,power,15
3.87878787878788,2020/4/8 9:10,power,16
7.02941176470588,2020/4/8 9:10,power,17
6.90769230769231,2020/4/8 9:10,power,18
2.23809523809524,2020/4/8 9:10,power,19
5.6140350877193,2020/4/8 9:10,roads_and_bridges,1
4.88888888888889,2020/4/8 9:10,roads_and_bridges,2
6.01477832512315,2020/4/8 9:10,roads_and_bridges,3
3.88888888888889,2020/4/8 9:10,roads_and_bridges,4
4.11428571428571,2020/4/8 9:10,roads_and_bridges,5
2.36111111111111,2020/4/8 9:10,roads_and_bridges,6
6.33333333333333,2020/4/8 9:10,roads_and_bridges,7
6.93421052631579,2020/4/8 9:10,roads_and_bridges,8
6.85245901639344,2020/4/8 9:10,roads_and_bridges,9
5.03260869565217,2020/4/8 9:10,roads_and_bridges,11
4.07692307692308,2020/4/8 9:10,roads_and_bridges,12
3.75,2020/4/8 9:10,roads_and_bridges,13
7.00529100529101,2020/4/8 9:10,roads_and_bridges,14
2.8469387755102,2020/4/8 9:10,roads_and_bridges,15
3.96969696969697,2020/4/8 9:10,roads_and_bridges,16
6.02941176470588,2020/4/8 9:10,roads_and_bridges,17
3.96923076923077,2020/4/8 9:10,roads_and_bridges,18
2.04761904761905,2020/4/8 9:10,roads_and_bridges,19
6.19298245614035,2020/4/8 9:10,sewer_and_water,1
3.07777777777778,2020/4/8 9:10,sewer_and_water,2
5.99261083743842,2020/4/8 9:10,sewer_and_water,3
4.7037037037037,2020/4/8 9:10,sewer_and_water,4
3.71428571428571,2020/4/8 9:10,sewer_and_water,5
2.16666666666667,2020/4/8 9:10,sewer_and_water,6
6.99342105263158,2020/4/8 9:10,sewer_and_water,8
6.92622950819672,2020/4/8 9:10,sewer_and_water,9
6.02173913043478,2020/4/8 9:10,sewer_and_water,11
3.07692307692308,2020/4/8 9:10,sewer_and_water,12
3.875,2020/4/8 9:10,sewer_and_water,13
6.08994708994709,2020/4/8 9:10,sewer_and_water,14
2.73469387755102,2020/4/8 9:10,sewer_and_water,15
3.93939393939394,2020/4/8 9:10,sewer_and_water,16
0.970588235294118,2020/4/8 9:10,sewer_and_water,17
2.98461538461538,2020/4/8 9:10,sewer_and_water,18
1.28571428571429,2020/4/8 9:10,sewer_and_water,19
6.15384615384615,2020/4/8 9:15,buildings,1
0.951612903225806,2020/4/8 9:15,buildings,2
5.34872979214781,2020/4/8 9:15,buildings,3
3.23076923076923,2020/4/8 9:15,buildings,4
3.0,2020/4/8 9:15,buildings,5
1.95833333333333,2020/4/8 9:15,buildings,6
5.09146341463415,2020/4/8 9:15,buildings,8
6.0,2020/4/8 9:15,buildings,9
5.0,2020/4/8 9:15,buildings,11
2.69767441860465,2020/4/8 9:15,buildings,12
4.23076923076923,2020/4/8 9:15,buildings,13
5.03508771929825,2020/4/8 9:15,buildings,14
1.87179487179487,2020/4/8 9:15,buildings,15
3.16666666666667,2020/4/8 9:15,buildings,16
3.04651162790698,2020/4/8 9:15,buildings,17
4.97297297297297,2020/4/8 9:15,buildings,18
3.0625,2020/4/8 9:15,buildings,19
5.7948717948718,2020/4/8 9:15,medical,1
0.0,2020/4/8 9:15,medical,2
7.33256351039261,2020/4/8 9:15,medical,3
6.5,2020/4/8 9:15,medical,4
1.1,2020/4/8 9:15,medical,5
2.375,2020/4/8 9:15,medical,6
6.0,2020/4/8 9:15,medical,8
5.06666666666667,2020/4/8 9:15,medical,9
4.0,2020/4/8 9:15,medical,11
2.0,2020/4/8 9:15,medical,12
2.6,2020/4/8 9:15,medical,14
5.0,2020/4/8 9:15,medical,15
3.95833333333333,2020/4/8 9:15,medical,16
5.5,2020/4/8 9:15,medical,17
1.0,2020/4/8 9:15,medical,18
6.41025641025641,2020/4/8 9:15,power,1
4.04838709677419,2020/4/8 9:15,power,2
8.28637413394919,2020/4/8 9:15,power,3
4.11538461538462,2020/4/8 9:15,power,4
5.76666666666667,2020/4/8 9:15,power,5
1.66666666666667,2020/4/8 9:15,power,6
8.4,2020/4/8 9:15,power,7
6.91463414634146,2020/4/8 9:15,power,8
6.88571428571429,2020/4/8 9:15,power,9
8.84259259259259,2020/4/8 9:15,power,11
5.97674418604651,2020/4/8 9:15,power,12
3.30769230769231,2020/4/8 9:15,power,13
6.90643274853801,2020/4/8 9:15,power,14
3.08974358974359,2020/4/8 9:15,power,15
4.20833333333333,2020/4/8 9:15,power,16
6.88372093023256,2020/4/8 9:15,power,17
7.02702702702703,2020/4/8 9:15,power,18
1.75,2020/4/8 9:15,power,19
5.51282051282051,2020/4/8 9:15,roads_and_bridges,1
4.9758064516129,2020/4/8 9:15,roads_and_bridges,2
6.37644341801386,2020/4/8 9:15,roads_and_bridges,3
3.94230769230769,2020/4/8 9:15,roads_and_bridges,4
4.16666666666667,2020/4/8 9:15,roads_and_bridges,5
2.45833333333333,2020/4/8 9:15,roads_and_bridges,6
6.4,2020/4/8 9:15,roads_and_bridges,7
6.92073170731707,2020/4/8 9:15,roads_and_bridges,8
6.8952380952381,2020/4/8 9:15,roads_and_bridges,9
5.10185185185185,2020/4/8 9:15,roads_and_bridges,11
4.06976744186047,2020/4/8 9:15,roads_and_bridges,12
4.07692307692308,2020/4/8 9:15,roads_and_bridges,13
7.01169590643275,2020/4/8 9:15,roads_and_bridges,14
3.19230769230769,2020/4/8 9:15,roads_and_bridges,15
4.29166666666667,2020/4/8 9:15,roads_and_bridges,16
5.72093023255814,2020/4/8 9:15,roads_and_bridges,17
3.82882882882883,2020/4/8 9:15,roads_and_bridges,18
2.1875,2020/4/8 9:15,roads_and_bridges,19
6.15384615384615,2020/4/8 9:15,sewer_and_water,1
3.03225806451613,2020/4/8 9:15,sewer_and_water,2
6.41339491916859,2020/4/8 9:15,sewer_and_water,3
4.96153846153846,2020/4/8 9:15,sewer_and_water,4
4.03333333333333,2020/4/8 9:15,sewer_and_water,5
2.16666666666667,2020/4/8 9:15,sewer_and_water,6
6.98780487804878,2020/4/8 9:15,sewer_and_water,8
6.96190476190476,2020/4/8 9:15,sewer_and_water,9
6.07407407407407,2020/4/8 9:15,sewer_and_water,11
2.7906976744186,2020/4/8 9:15,sewer_and_water,12
3.76923076923077,2020/4/8 9:15,sewer_and_water,13
6.00584795321637,2020/4/8 9:15,sewer_and_water,14
2.94871794871795,2020/4/8 9:15,sewer_and_water,15
4.04166666666667,2020/4/8 9:15,sewer_and_water,16
1.27906976744186,2020/4/8 9:15,sewer_and_water,17
3.06306306306306,2020/4/8 9:15,sewer_and_water,18
1.0,2020/4/8 9:15,sewer_and_water,19
6.0,2020/4/8 9:20,buildings,1
0.989795918367347,2020/4/8 9:20,buildings,2
2.76190476190476,2020/4/8 9:20,buildings,4
3.31034482758621,2020/4/8 9:20,buildings,5
2.06451612903226,2020/4/8 9:20,buildings,6
5.06382978723404,2020/4/8 9:20,buildings,8
6.01162790697674,2020/4/8 9:20,buildings,9
5.0945945945946,2020/4/8 9:20,buildings,11
2.94230769230769,2020/4/8 9:20,buildings,12
4.0,2020/4/8 9:20,buildings,13
5.02739726027397,2020/4/8 9:20,buildings,14
2.03846153846154,2020/4/8 9:20,buildings,15
2.03448275862069,2020/4/8 9:20,buildings,16
2.92307692307692,2020/4/8 9:20,buildings,17
4.94392523364486,2020/4/8 9:20,buildings,18
3.0625,2020/4/8 9:20,buildings,19
5.68292682926829,2020/4/8 9:20,medical,1
6.33333333333333,2020/4/8 9:20,medical,2
0.96551724137931,2020/4/8 9:20,medical,5
2.25806451612903,2020/4/8 9:20,medical,6
8.0,2020/4/8 9:20,medical,8
5.05813953488372,2020/4/8 9:20,medical,9
3.93243243243243,2020/4/8 9:20,medical,11
4.0,2020/4/8 9:20,medical,12
7.0,2020/4/8 9:20,medical,14
6.0,2020/4/8 9:20,medical,15
3.10344827586207,2020/4/8 9:20,medical,16
2.0,2020/4/8 9:20,medical,18
6.02439024390244,2020/4/8 9:20,power,1
3.94897959183673,2020/4/8 9:20,power,2
3.88095238095238,2020/4/8 9:20,power,4
5.93103448275862,2020/4/8 9:20,power,5
2.0,2020/4/8 9:20,power,6
8.0,2020/4/8 9:20,power,7
6.97872340425532,2020/4/8 9:20,power,8
7.06976744186047,2020/4/8 9:20,power,9
9.02702702702703,2020/4/8 9:20,power,11
5.80769230769231,2020/4/8 9:20,power,12
3.93333333333333,2020/4/8 9:20,power,13
7.08219178082192,2020/4/8 9:20,power,14
3.21794871794872,2020/4/8 9:20,power,15
3.3448275862069,2020/4/8 9:20,power,16
6.97435897435897,2020/4/8 9:20,power,17
7.1588785046729,2020/4/8 9:20,power,18
1.8125,2020/4/8 9:20,power,19
5.14634146341463,2020/4/8 9:20,roads_and_bridges,1
5.20408163265306,2020/4/8 9:20,roads_and_bridges,2
3.83333333333333,2020/4/8 9:20,roads_and_bridges,4
3.86206896551724,2020/4/8 9:20,roads_and_bridges,5
1.90322580645161,2020/4/8 9:20,roads_and_bridges,6
5.71428571428571,2020/4/8 9:20,roads_and_bridges,7
7.03191489361702,2020/4/8 9:20,roads_and_bridges,8
6.8953488372093,2020/4/8 9:20,roads_and_bridges,9
5.0,2020/4/8 9:20,roads_and_bridges,11
4.0,2020/4/8 9:20,roads_and_bridges,12
3.86666666666667,2020/4/8 9:20,roads_and_bridges,13
7.04794520547945,2020/4/8 9:20,roads_and_bridges,14
3.24358974358974,2020/4/8 9:20,roads_and_bridges,15
3.20689655172414,2020/4/8 9:20,roads_and_bridges,16
5.8974358974359,2020/4/8 9:20,roads_and_bridges,17
4.0,2020/4/8 9:20,roads_and_bridges,18
1.9375,2020/4/8 9:20,roads_and_bridges,19
5.75609756097561,2020/4/8 9:20,sewer_and_water,1
3.02040816326531,2020/4/8 9:20,sewer_and_water,2
4.80952380952381,2020/4/8 9:20,sewer_and_water,4
3.79310344827586,2020/4/8 9:20,sewer_and_water,5
1.87096774193548,2020/4/8 9:20,sewer_and_water,6
7.0,2020/4/8 9:20,sewer_and_water,7
7.01063829787234,2020/4/8 9:20,sewer_and_water,8
7.02325581395349,2020/4/8 9:20,sewer_and_water,9
6.0,2020/4/8 9:20,sewer_and_water,11
3.09615384615385,2020/4/8 9:20,sewer_and_water,12
4.0,2020/4/8 9:20,sewer_and_water,13
6.03424657534247,2020/4/8 9:20,sewer_and_water,14
3.02564102564103,2020/4/8 9:20,sewer_and_water,15
3.03448275862069,2020/4/8 9:20,sewer_and_water,16
1.25641025641026,2020/4/8 9:20,sewer_and_water,17
3.14953271028037,2020/4/8 9:20,sewer_and_water,18
1.0,2020/4/8 9:20,sewer_and_water,19
4.725,2020/4/8 9:25,buildings,1
1.14285714285714,2020/4/8 9:25,buildings,2
3.015625,2020/4/8 9:25,buildings,4
3.13888888888889,2020/4/8 9:25,buildings,5
2.28571428571429,2020/4/8 9:25,buildings,6
5.00694444444444,2020/4/8 9:25,buildings,8
5.94845360824742,2020/4/8 9:25,buildings,9
4.91764705882353,2020/4/8 9:25,buildings,11
3.04347826086957,2020/4/8 9:25,buildings,12
3.38888888888889,2020/4/8 9:25,buildings,13
5.06993006993007,2020/4/8 9:25,buildings,14
2.13698630136986,2020/4/8 9:25,buildings,15
2.4,2020/4/8 9:25,buildings,16
3.0,2020/4/8 9:25,buildings,17
4.91011235955056,2020/4/8 9:25,buildings,18
3.18181818181818,2020/4/8 9:25,buildings,19
4.8,2020/4/8 9:25,medical,1
7.0,2020/4/8 9:25,medical,2
1.25,2020/4/8 9:25,medical,5
2.57142857142857,2020/4/8 9:25,medical,6
3.5,2020/4/8 9:25,medical,8
5.05154639175258,2020/4/8 9:25,medical,9
3.97647058823529,2020/4/8 9:25,medical,11
8.0,2020/4/8 9:25,medical,12
8.0,2020/4/8 9:25,medical,14
3.0,2020/4/8 9:25,medical,15
3.53333333333333,2020/4/8 9:25,medical,16
8.5,2020/4/8 9:25,medical,18
9.0,2020/4/8 9:25,medical,19
4.575,2020/4/8 9:25,power,1
3.94117647058824,2020/4/8 9:25,power,2
4.09375,2020/4/8 9:25,power,4
6.05555555555556,2020/4/8 9:25,power,5
1.89285714285714,2020/4/8 9:25,power,6
8.0,2020/4/8 9:25,power,7
6.99305555555556,2020/4/8 9:25,power,8
7.03092783505155,2020/4/8 9:25,power,9
9.08235294117647,2020/4/8 9:25,power,11
5.93478260869565,2020/4/8 9:25,power,12
3.27777777777778,2020/4/8 9:25,power,13
6.97202797202797,2020/4/8 9:25,power,14
2.98630136986301,2020/4/8 9:25,power,15
3.56666666666667,2020/4/8 9:25,power,16
7.0,2020/4/8 9:25,power,17
7.14606741573034,2020/4/8 9:25,power,18
2.09090909090909,2020/4/8 9:25,power,19
4.825,2020/4/8 9:25,roads_and_bridges,1
5.15126050420168,2020/4/8 9:25,roads_and_bridges,2
3.921875,2020/4/8 9:25,roads_and_bridges,4
4.11111111111111,2020/4/8 9:25,roads_and_bridges,5
2.46428571428571,2020/4/8 9:25,roads_and_bridges,6
5.69230769230769,2020/4/8 9:25,roads_and_bridges,7
6.91666666666667,2020/4/8 9:25,roads_and_bridges,8
7.05154639175258,2020/4/8 9:25,roads_and_bridges,9
5.07058823529412,2020/4/8 9:25,roads_and_bridges,11
4.15217391304348,2020/4/8 9:25,roads_and_bridges,12
3.27777777777778,2020/4/8 9:25,roads_and_bridges,13
6.91608391608392,2020/4/8 9:25,roads_and_bridges,14
2.89041095890411,2020/4/8 9:25,roads_and_bridges,15
3.0,2020/4/8 9:25,roads_and_bridges,16
6.15789473684211,2020/4/8 9:25,roads_and_bridges,17
4.03370786516854,2020/4/8 9:25,roads_and_bridges,18
2.27272727272727,2020/4/8 9:25,roads_and_bridges,19
4.675,2020/4/8 9:25,sewer_and_water,1
2.97478991596639,2020/4/8 9:25,sewer_and_water,2
5.0625,2020/4/8 9:25,sewer_and_water,4
3.91666666666667,2020/4/8 9:25,sewer_and_water,5
2.32142857142857,2020/4/8 9:25,sewer_and_water,6
7.11111111111111,2020/4/8 9:25,sewer_and_water,8
7.09278350515464,2020/4/8 9:25,sewer_and_water,9
6.03529411764706,2020/4/8 9:25,sewer_and_water,11
3.02173913043478,2020/4/8 9:25,sewer_and_water,12
3.38888888888889,2020/4/8 9:25,sewer_and_water,13
5.94405594405594,2020/4/8 9:25,sewer_and_water,14
3.08219178082192,2020/4/8 9:25,sewer_and_water,15
3.43333333333333,2020/4/8 9:25,sewer_and_water,16
1.0,2020/4/8 9:25,sewer_and_water,17
2.98876404494382,2020/4/8 9:25,sewer_and_water,18
1.63636363636364,2020/4/8 9:25,sewer_and_water,19
6.37931034482759,2020/4/8 9:30,buildings,1
1.0,2020/4/8 9:30,buildings,2
2.64444444444444,2020/4/8 9:30,buildings,4
3.28,2020/4/8 9:30,buildings,5
1.95454545454545,2020/4/8 9:30,buildings,6
8.0,2020/4/8 9:30,buildings,7
5.03333333333333,2020/4/8 9:30,buildings,8
5.88059701492537,2020/4/8 9:30,buildings,9
2.82142857142857,2020/4/8 9:30,buildings,12
3.88235294117647,2020/4/8 9:30,buildings,13
5.10483870967742,2020/4/8 9:30,buildings,14
1.94285714285714,2020/4/8 9:30,buildings,15
1.77777777777778,2020/4/8 9:30,buildings,16
2.86111111111111,2020/4/8 9:30,buildings,17
5.02127659574468,2020/4/8 9:30,buildings,18
2.90909090909091,2020/4/8 9:30,buildings,19
6.0,2020/4/8 9:30,medical,1
10.0,2020/4/8 9:30,medical,2
7.0,2020/4/8 9:30,medical,4
0.92,2020/4/8 9:30,medical,5
2.18181818181818,2020/4/8 9:30,medical,6
4.33333333333333,2020/4/8 9:30,medical,8
4.85074626865672,2020/4/8 9:30,medical,9
7.5,2020/4/8 9:30,medical,12
0.5,2020/4/8 9:30,medical,14
3.0,2020/4/8 9:30,medical,15
3.03703703703704,2020/4/8 9:30,medical,16
6.0,2020/4/8 9:30,medical,18
6.93103448275862,2020/4/8 9:30,power,1
3.9375,2020/4/8 9:30,power,2
3.64444444444444,2020/4/8 9:30,power,4
6.12,2020/4/8 9:30,power,5
2.18181818181818,2020/4/8 9:30,power,6
7.66666666666667,2020/4/8 9:30,power,7
6.85555555555556,2020/4/8 9:30,power,8
6.92537313432836,2020/4/8 9:30,power,9
6.07142857142857,2020/4/8 9:30,power,12
3.82352941176471,2020/4/8 9:30,power,13
7.05645161290323,2020/4/8 9:30,power,14
2.92857142857143,2020/4/8 9:30,power,15
3.11111111111111,2020/4/8 9:30,power,16
7.22222222222222,2020/4/8 9:30,power,17
7.08510638297872,2020/4/8 9:30,power,18
1.95454545454545,2020/4/8 9:30,power,19
5.48275862068966,2020/4/8 9:30,roads_and_bridges,1
4.91666666666667,2020/4/8 9:30,roads_and_bridges,2
3.62222222222222,2020/4/8 9:30,roads_and_bridges,4
3.88,2020/4/8 9:30,roads_and_bridges,5
2.18181818181818,2020/4/8 9:30,roads_and_bridges,6
6.0,2020/4/8 9:30,roads_and_bridges,7
7.11111111111111,2020/4/8 9:30,roads_and_bridges,8
6.88059701492537,2020/4/8 9:30,roads_and_bridges,9
3.92857142857143,2020/4/8 9:30,roads_and_bridges,12
3.64705882352941,2020/4/8 9:30,roads_and_bridges,13
6.99193548387097,2020/4/8 9:30,roads_and_bridges,14
2.98571428571429,2020/4/8 9:30,roads_and_bridges,15
3.11111111111111,2020/4/8 9:30,roads_and_bridges,16
5.97222222222222,2020/4/8 9:30,roads_and_bridges,17
4.11702127659575,2020/4/8 9:30,roads_and_bridges,18
2.04545454545455,2020/4/8 9:30,roads_and_bridges,19
6.3448275862069,2020/4/8 9:30,sewer_and_water,1
2.96875,2020/4/8 9:30,sewer_and_water,2
4.57777777777778,2020/4/8 9:30,sewer_and_water,4
3.68,2020/4/8 9:30,sewer_and_water,5
2.13636363636364,2020/4/8 9:30,sewer_and_water,6
10.0,2020/4/8 9:30,sewer_and_water,7
6.96111111111111,2020/4/8 9:30,sewer_and_water,8
6.88059701492537,2020/4/8 9:30,sewer_and_water,9
3.0,2020/4/8 9:30,sewer_and_water,12
3.76470588235294,2020/4/8 9:30,sewer_and_water,13
6.08064516129032,2020/4/8 9:30,sewer_and_water,14
3.15714285714286,2020/4/8 9:30,sewer_and_water,15
3.2962962962963,2020/4/8 9:30,sewer_and_water,16
1.11111111111111,2020/4/8 9:30,sewer_and_water,17
